COSERO_LamaH_daily                                 10:58 21 06 2021
NB_	IZ_	NZ_	TONZ_	Div_TONZ	QDIV_LT_	QDIV_UT_	QDIV_RATIO_	X_COORD	Y_COORD	WATERBODY_	DFZON_	ELEV_	NC_	ETSLPCOR_	CTMAX_	CTMIN_	NVAR_	RAINTRT_	SNOWCOR_	SNOWTRT_	THRT_	M_	FK_	PWP_	KBF_	BETA_	FKFAK_	H1_	H2_	TAB1_	TAB2_	TVS1_	TVS2_	TAB4_	TAB3_	TAB5_	PCor1_	PCor2_	PCor3_	PCor4_	PCor5_	PCor6_	PCor7_	PCor8_	PCor9_	PCor10_	PCor11_	PCor12_	TCor1_	TCor2_	TCor3_	TCor4_	TCor5_	TCor6_	TCor7_	TCor8_	TCor9_	TCor10_	TCor11_	TCor12_	TMMon1_	TMMon2_	TMMon3_	TMMon4_	TMMon5_	TMMon6_	TMMon7_	TMMon8_	TMMon9_	TMMon10_	TMMon11_	TMMon12_	INTMAX1_	INTMAX2_	INTMAX3_	INTMAX4_	INTMAX5_	INTMAX6_	INTMAX7_	INTMAX8_	INTMAX9_	INTMAX10_	INTMAX11_	INTMAX12_	ETVEGCOR1_	ETVEGCOR2_	ETVEGCOR3_	ETVEGCOR4_	ETVEGCOR5_	ETVEGCOR6_	ETVEGCOR7_	ETVEGCOR8_	ETVEGCOR9_	ETVEGCOR10_	ETVEGCOR11_	ETVEGCOR12_	DAYSDRY1_	DAYSDRY2_	DAYSDRY3_	DAYSDRY4_	DAYSDRY5_	DAYSDRY6_	DAYSDRY7_	DAYSDRY8_	DAYSDRY9_	DAYSDRY10_	DAYSDRY11_	DAYSDRY12_	DAYSWET1_	DAYSWET2_	DAYSWET3_	DAYSWET4_	DAYSWET5_	DAYSWET6_	DAYSWET7_	DAYSWET8_	DAYSWET9_	DAYSWET10_	DAYSWET11_	DAYSWET12_	ETSYSCOR1_	ETSYSCOR2_	ETSYSCOR3_	ETSYSCOR4_	ETSYSCOR5_	ETSYSCOR6_	ETSYSCOR7_	ETSYSCOR8_	ETSYSCOR9_	ETSYSCOR10_	ETSYSCOR11_	ETSYSCOR12_	KMELTRINI_	KSHINI_	KSWINI_	TSOILINI_	BW0INI_	BW1INI_	BW2INI_	BW3INI_	BW4INI_	BAREGR_	CTNeg_	CTRed_	DWHCAP_	EVPNS_	EVPSNO_	NSRHOMAX_	PEX2_	PEX3_	SETCON_	SNOWDET_	SOILTYPE_	SRHOMAX_	TSOILMAX_	TSOILMIN_	TVAR_	UADJ_	WHCAP_	SPARE1_	SPARE2_	SPARE3_	GLAC_CT_	GLAC_GLFAKT_	GLAC_ICECOV_	GLAC_TAB_
661	1	661	721	758	4	25	0.8994	0	0	0	135.917	1225	5	1.9642	2.9181	4.3729	1.2264	2.0893	1	1.6217	0	192.4978	1	0	6829.0391	9.2718	0.2466	12.7657	49.2787	2.6599	83.8172	12.8545	81.4427	3.4926	3453.9648	16.2247	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.55	-5.05	-1.39	2.11	7.08	10.83	12.95	12.72	9.27	5.44	-0.78	-5.24	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
662	1	662	722	722	0	0	0	0	0	0	57.069	1026	5	1.9977	6.3836	6.9822	3.0658	0.0109	1	-1.8914	0	382.9199	1	0	9945.2432	9.9575	0.3316	15.4065	21.2868	4.7384	3.658	15.8809	26.9771	0.12	9944.459	18.6125	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-6.56	-5.05	-1.33	2.2	7.19	10.89	13.01	12.77	9.31	5.48	-0.73	-5.21	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
663	1	663	723	723	0	0	0	0	0	0	201.648	650	3	1.9869	6.9078	6.9226	0.8496	0.0101	1	-1.8387	0	149.0576	1	0	9966.543	9.9549	0.1006	17.2886	13.6895	1.8125	492.6819	26.1834	136.6694	0.2055	9969.5938	17.6923	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-2.51	-1.45	2.74	7.14	11.85	15.15	17.2	16.9	13.01	8.8	2.88	-1.09	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
664	1	664	724	724	0	0	0	0	0	0	159.765	447	2	1.9987	6.1466	6.5991	0.1119	0.0345	1	-1.8223	0	499.5234	1	0	9946.3213	9.9995	0.1046	14.4278	49.8513	197.309	495.8677	129.1002	965.4185	9.874	9843.8008	0.1032	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.47	0.51	4.77	9.17	13.82	16.93	18.95	18.73	14.49	9.83	4.16	0.77	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
665	1	665	725	725	0	0	0.2976	0	0	0	63.972	562	3	1.3652	6.921	6.9929	0.1467	0.213	1	-1.9898	0	81.08	1	0	3092.1309	6.5659	0.8876	1.0754	10.2661	77.6274	499.3833	54.9343	667.694	1.502	445.6404	0.0971	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.32	-0.39	3.85	8.04	12.69	15.91	17.89	17.59	13.57	9.25	3.45	-0.19	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
666	1	666	718	718	0	0	0	0	0	0	7.844	507	2	1.9928	6.8677	6.8071	0.215	0.021	1	-1.9207	0	498.5991	1	0	9964.6963	9.9944	0.1028	19.9464	2.248	197.2811	4.59	300.0148	35.1685	0.0647	9986.6748	19.3943	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.37	0.2	4.31	8.46	12.92	16.13	18.25	18.03	13.97	9.45	3.89	0.9	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
667	1	667	727	727	0	0	0	0	0	0	43.239	631	3	1.9971	6.8535	6.8229	1.4616	0.5067	1	0.7556	0	77.497	1	0	9987.5967	9.9863	0.1422	4.6959	0.0841	11.3495	380.5599	1.951	99.5587	1.4294	9870.7275	13.9661	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.81	-0.23	3.79	7.7	12.18	15.45	17.45	17.23	13.31	9.07	3.46	0.38	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
668	1	668	811	811	0	0	0	0	0	0	288.415	760	2	1.9958	6.9353	6.5933	0.1869	0.0548	1	-1.9863	0	495.9703	1	0	6286.8721	6.3938	0.1006	3.7554	2.7564	194.4379	60.2063	236.1362	34.1964	9.6905	9748.7627	2.4369	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.17	-0.68	3.27	7.25	11.58	14.84	16.92	16.73	12.86	8.68	3.16	0.11	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
669	1	669	726	726	0	0	0	0	0	0	77.993	761	5	1.9933	4.5934	4.5657	2.6606	0.5497	1	-1.9928	0	41.2355	1	0	9994.8584	4.1184	0.1119	1.2143	31.1137	35.3121	120.3843	40.0007	230.6192	4.2172	1029.5059	0.671	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.3	-0.8	3.04	7.05	11.43	14.75	16.86	16.6	12.79	8.7	3.13	0.01	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
670	1	670	826	826	0	0	0	0	0	0	97.613	549	2	1.9943	5.7834	5.78	0.992	0.4468	1	1.6906	0	45.8869	1	0	9975.7314	9.9622	0.2289	6.56	2.7325	38.6285	347.3088	31.1754	195.7156	1.0166	9990.958	3.1854	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.68	-0.08	3.98	7.98	12.46	15.73	17.75	17.54	13.56	9.2	3.62	0.53	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
671	1	671	726	726	0	0	0	0	0	0	141.139	814	5	1.9998	6.8432	5.5206	0.4701	0.0475	1	0.1688	0	148.0142	1	0	9965.4521	6.8552	0.1596	1.2355	14.3758	197.5624	2.8584	212.4416	126.8882	0.1613	9751.373	0.6289	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.35	-0.8	3	6.98	11.36	14.69	16.8	16.55	12.75	8.67	3.09	-0.04	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
672	1	672	728	728	0	0	0	0	0	0	69.696	691	3	1.9982	6.2584	6.1296	0.2926	0.2461	1	-1.8075	0	499.7023	1	0	9933.1426	6.5259	0.1184	19.7291	23.0906	196.8518	391.9196	24.3635	246.6826	9.2838	9906.6934	7.6747	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.54	-0.87	3.05	7.11	11.69	14.99	16.99	16.74	12.91	8.8	3.05	-0.26	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
673	1	673	729	729	0	0	0	0	0	0	344.274	2075	7	1.9851	6.3609	6.3368	3.2174	0.4848	1	-1.7187	0	496.8671	1	0	3804.5952	0.7645	0.1095	3.7913	1.117	82.2777	398.5154	13.4878	214.3782	0.1456	9773.4697	0.1287	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-9.98	-8.66	-4.76	-1.09	3.14	7.43	10.26	10.06	6.39	2.23	-4.18	-8.77	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0.65	0.65	0.65	0.7	0.75	0.75	0.75	0.7	0.65	0.65	0.65	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
674	1	674	766	766	0	0	0	0	0	0	611.538	1805	3	1.8732	6.6531	6.8522	2.8776	0.032	1	-1.9132	0	496.5341	1	0	3810.0234	0.6471	0.3472	1.1263	15.238	58.4706	404.8925	30.1674	356.0198	0.2309	9751.6953	0.4126	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-9.13	-7.51	-3.61	-0.14	4.17	8.23	10.79	10.62	7.13	3.23	-3.39	-8.08	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
675	1	675	730	730	0	72	0.6251	0	0	0	470.86	2279	7	0.5131	5.036	1.833	2.5609	3.8825	1	0.7956	0	12.4234	1	0	1413.6738	9.9758	0.9853	1.148	13.2635	57.8876	498.9224	59.2648	796.6445	0.1038	9900.6523	3.9393	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-11.63	-10.27	-6.43	-2.61	1.72	5.76	8.68	8.56	4.9	0.75	-5.91	-10.48	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0.65	0.65	0.65	0.7	0.75	0.75	0.75	0.7	0.65	0.65	0.65	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
676	1	676	731	731	0	0	0	0	0	0	517.441	405	2	1.8209	6.9754	6.8955	0.1276	0.0181	1	-1.9647	0	172.3693	1	0	9958.8301	9.9898	0.9841	19.3144	32.3924	109.693	478.6731	339.1906	678.041	9.7069	9773.9453	0.2127	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-3.04	-1.9	2.28	7.66	12.76	15.92	17.99	17.81	13.19	8.2	2.9	-1.49	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
677	1	677	732	732	0	0	0	0	0	0	153.759	472	5	1.9286	4.3404	4.3277	1.1629	0.0413	1	-1.979	0	233.1622	1	0	9939.9053	0.9012	0.9867	13.1795	8.2527	1.9965	1.1475	86.7187	984.8973	0.0903	3168.3164	9.355	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-2.77	-1.53	2.63	8.01	12.96	16.13	18.08	17.9	13.43	8.64	3.4	-1.1	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
678	1	678	733	733	0	0	0	0	0	0	117.793	597	2	1.7784	2.3939	1.2874	7.2542	3.7752	1	1.8491	0	425.6927	1	0	9938.3672	9.9969	0.1032	19.41	42.2716	2.4086	52.4766	190.1006	699.9424	9.974	7211.0625	7.0225	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-3	-2.13	1.98	7.14	12.15	15.27	17.3	17.09	12.68	7.91	2.62	-1.52	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
679	1	679	786	786	0	0	0	0	0	0	643.612	473	2	1.9858	6.8237	6.8142	1.8779	0.8385	1	0.3415	0	317.4185	1	0	9933.3203	1.665	0.2484	1.2388	42.631	107.5269	169.1806	217.0075	955.0417	3.6592	9874.3604	10.7941	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-2.2	-1.06	2.99	8.18	13.17	16.38	18.45	18.24	13.69	8.76	3.5	-0.74	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
680	1	680	734	734	0	0	0	0	0	0	192.388	465	2	1.9883	5.485	3.3874	0.6795	0.1903	1	-1.9862	0	264.6706	1	0	9950.9307	9.9942	0.1019	5.3522	18.2484	131.9048	18.5326	304.205	772.4634	9.9216	2862.1323	7.9549	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-2.05	-0.98	3.05	8.15	13.09	16.35	18.44	18.2	13.66	8.67	3.33	-0.71	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
681	1	681	734	734	0	0	0	0	0	0	379.712	436	2	1.9953	5.3141	5.8095	0.0143	0.1523	1	-0.7815	0	189.094	1	0	9963.0234	9.5695	0.1048	1.0613	8.2415	152.7384	194.7718	197.8723	294.7271	2.9712	9823.4404	19.895	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-1.94	-0.83	3.19	8.31	13.27	16.55	18.65	18.41	13.84	8.84	3.5	-0.61	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.4	0.4	0.4	0.5	0.65	0.95	0.95	0.95	0.9	0.85	0.5	0.4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
682	1	682	787	787	0	0	0	0	0	0	68.667	804	5	1.9878	6.9791	6.8416	0.2566	3.7562	1	-1.7444	0	182.2926	1	0	6860.3672	9.9467	0.1024	11.9346	28.0939	198.7442	20.0697	392.39	952.1512	1.5141	9871.9258	19.7976	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-4.23	-2.75	1.14	4.59	9.44	13.12	15.18	14.89	11.37	7.5	1.18	-3.07	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
683	1	683	0	0	0	0	0	0	0	0	268.898	918	6	0.5157	6.6203	6.7968	8.3505	0.0275	1	-1.8948	0	75.253	1	0	1053.8259	2.342	0.9739	3.3464	11.8437	45.9599	1.9982	49.4176	46.0178	0.1076	3768.9219	0.0822	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-4.21	-3.15	0.45	3.91	8.95	12.74	14.84	14.6	10.96	7.11	0.85	-3	1	1	1	1.3	1.7	2	2	2	2	1.5	1	1	0.6	0.6	0.6	0.6	0.9	1.1	1.1	1.1	0.9	0.6	0.6	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
684	1	684	755	755	0	0.35	0.4484	0	0	0	634.43	1673	3	1.9713	5.4418	6.7716	2.4882	0.0769	1	-1.9672	0	82.9756	1	0	8684.0234	9.5325	0.1067	5.7169	0.4906	23.7237	305.213	11.9151	121.5219	0.2612	3490.0859	10.456	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-8.08	-6.51	-2.75	0.58	4.94	9.02	11.44	11.22	7.74	3.91	-2.63	-6.95	0	0	0	0.3	0.7	1	1	1	1	0.5	0	0	0.5	0.5	0.6	0.8	0.9	1	1	1	0.9	0.85	0.7	0.6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
685	1	685	736	814	0	5.1	0.4896	0	0	0	255.532	2213	7	1.7065	6.656	6.7154	4.949	0.0728	1	-1.9988	0	493.454	1	0	1555.5928	0.621	0.2449	1.1271	23.3383	123.0008	303.1108	93.8065	47.634	0.1051	9945.6318	0.0874	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-10.62	-9.26	-5.55	-2.01	2.1	5.95	8.78	8.68	5.07	1.12	-5.4	-9.73	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0.65	0.65	0.65	0.7	0.75	0.75	0.75	0.7	0.65	0.65	0.65	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
686	1	686	737	737	0	0	0	0	0	0	120.831	1813	5	1.9987	3.2113	1.0646	9.7103	3.9719	1	1.8829	0	465.1979	1	0	1006.3857	9.9978	0.2352	19.907	49.6731	196.3469	59.1231	164.618	331.7449	9.6616	9918.6289	7.812	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-8.86	-7.6	-4.02	-0.64	3.49	7.78	10.42	10.28	6.54	2.46	-3.72	-7.97	3.5	3.5	3.5	3.7	3.8	4	4	4	4	3.8	3.5	3.5	0.8	0.8	0.8	0.8	1	1.05	1.05	1.05	1	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5	0.7	1	2	3	0	0	1	0.7	0	0.7	0.3	0.3	9999	9999	0.2	1	1	0.45	15	-5	0	2	0.05	1	1	1	0.5	1	0	2
