ID;area_calc;elev_mean;elev_med;elev_std;elev_ran;slope_mean;mvert_dist;mvert_ang;elon_ratio;strm_dens;p_mean;et0_mean;eta_mean;arid_1;arid_2;p_season;frac_snow;hi_prec_fr;hi_prec_du;hi_prec_ti;lo_prec_fr;lo_prec_du;lo_prec_ti;lc_dom;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;lai_max;lai_diff;ndvi_max;ndvi_min;gvf_max;gvf_diff;bedrk_dep;root_dep;soil_poros;soil_condu;soil_tawc;sand_fra;silt_fra;clay_fra;grav_fra;oc_fra;gc_dom;gc_ig_fra;gc_mt_fra;gc_pa_fra;gc_pb_fra;gc_pi_fra;gc_py_fra;gc_sc_fra;gc_sm_fra;gc_ss_fra;gc_su_fra;gc_va_fra;gc_vb_fra;gc_wb_fra;geol_perme;geol_poros;NEXTDOWNID
797;21.422;2433;2424;276;1615;381;6.5;330;0.805;0.36;4.84;1.93;0.82;0.4;0.45;0.34;0.42;13.3;1.24;jja;164.75;3.07;djf;332;0;0.7;0.001;0.021;0;0;1.13;1.13;0.39;-0.06;0.54;0.8;0.64;0.72;0.4;0.03;0.09;0.75;0.155;0.095;0.165;0.008;mt;0.001;0.513;0.039;0;0;0;0.117;0.327;0;0.005;0;0;0;-12.6;0.053;0
800;42.076;2405;2426;381;1752;404;11.5;72;0.637;0.49;4.47;1.96;0.84;0.44;0.49;0.33;0.46;15.55;1.3;son;181.3;3.16;djf;332;0.008;0.551;0;0.103;0;0.018;0.95;0.95;0.34;-0.08;0.45;0.72;0.62;1.27;0.42;0.03;0.16;0.65;0.223;0.127;0.037;0.008;mt;0.15;0.759;0;0;0;0;0.04;0;0;0.05;0;0;0.001;-13.1;0.021;0
801;42.888;2373;2407;296;1446;360;11;326;0.675;0.58;3.88;1.9;0.74;0.49;0.57;0.33;0.48;11;1.13;jja;167.9;2.9;djf;333;0.039;0.55;0.016;0.012;0;0;1.4;1.4;0.48;-0.06;0.68;0.95;0.52;0.58;0.39;0.03;0.06;0.769;0.15;0.081;0.148;0.011;mt;0.02;0.792;0;0;0;0;0;0;0;0.189;0;0;0;-12.5;0.051;0
810;181.907;1015;960;511;1941;230;17.9;5;0.852;0.78;5.46;2.39;1.43;0.44;0.62;0.34;0.21;9.45;1.17;jja;158.1;2.96;djf;211;0.391;0.04;0.295;0;0;0.075;3.6;3.42;0.75;0.16;0.97;0.87;7.99;1.23;0.47;0.035;0.16;0.532;0.287;0.181;0.076;0.014;sc;0;0;0;0;0;0;0.61;0.003;0;0.386;0;0;0.001;-12;0.122;0
813;107.1;2605;2598;400;2164;357;13.4;354;0.869;0.52;3.41;1.86;0.67;0.55;0.74;0.31;0.52;13.6;1.25;son;185.35;3.15;djf;332;0.009;0.576;0.051;0.169;0;0.007;0.72;0.72;0.29;-0.08;0.37;0.59;0.62;0.58;0.4;0.03;0.07;0.749;0.157;0.093;0.173;0.009;pa;0.11;0.267;0.313;0.068;0.001;0;0.077;0;0.003;0.127;0.032;0;0.002;-12.1;0.046;0
814;67.166;2704;2724;449;2213;406;15.2;20;0.607;0.45;3.59;1.81;0.6;0.5;0.68;0.33;0.52;14;1.27;son;182.3;3.1;djf;332;0;0.516;0.045;0.265;0.006;0.002;0.56;0.56;0.23;-0.08;0.29;0.51;0.6;0.75;0.38;0.03;0.08;0.782;0.141;0.077;0.129;0.01;pa;0.138;0.114;0.323;0.295;0.011;0;0.01;0;0;0.107;0;0;0.003;-12.9;0.032;0
815;73.541;2546;2577;268;1506;368;13.3;321;0.729;0.62;3.33;1.86;0.75;0.56;0.71;0.3;0.52;12.4;1.24;son;184.85;3.14;djf;332;0;0.558;0.05;0;0;0;1.04;1.04;0.41;-0.05;0.57;0.81;0.56;1.04;0.4;0.03;0.13;0.702;0.205;0.093;0.063;0.008;mt;0;0.571;0.038;0;0;0;0.206;0.004;0.002;0.179;0;0;0.001;-12.5;0.059;0
818;55.808;2334;2310;283;1430;336;9.7;266;0.866;0.7;3.12;1.92;0.77;0.62;0.82;0.28;0.48;12.05;1.21;son;182.05;3.04;djf;332;0;0.538;0.252;0;0;0;0.97;0.94;0.42;-0.02;0.53;0.72;0.48;1.29;0.44;0.035;0.16;0.639;0.24;0.121;0.045;0.007;sc;0;0;0;0;0;0;0.726;0;0.128;0.147;0;0;0;-11.6;0.107;0
819;27.162;2361;2374;338;1640;468;9.8;356;0.603;0.28;3.37;1.93;0.77;0.57;0.76;0.3;0.48;11.45;1.16;son;177.5;2.99;djf;332;0;0.758;0.058;0;0;0;0.54;0.53;0.32;-0.04;0.36;0.56;0.48;1.3;0.4;0.031;0.15;0.728;0.183;0.088;0.038;0.007;sc;0;0.013;0;0;0;0;0.823;0;0;0.163;0;0;0;-11.5;0.095;0
822;96.823;794;744;207;990;149;13.8;159;0.805;0.79;2.81;1.93;1.5;0.69;0.98;0.26;0.19;11;1.16;jja;182.9;3.01;son;312;0.422;0;0.477;0;0;0.005;4.2;3.98;0.72;0.1;0.86;0.85;0.89;1.13;0.48;0.183;0.14;0.429;0.347;0.223;0.156;0.009;mt;0;0.903;0.016;0.04;0;0;0.021;0;0;0.02;0;0;0;-12.5;0.016;824
823;91.114;799;762;193;970;148;15.4;189;0.699;0.73;2.81;1.89;1.5;0.67;0.94;0.34;0.21;11.35;1.16;NA;183.55;2.9;son;312;0.33;0;0.583;0;0;0.01;4.35;4.1;0.74;0.13;0.86;0.82;0.89;1.24;0.47;0.215;0.16;0.443;0.349;0.208;0.158;0.011;mt;0;0.81;0;0;0;0.001;0.01;0.169;0.009;0;0;0;0;-13.6;0.043;824
824;163.065;701;646;183;958;141;23.3;186;0.618;0.59;2.81;1.96;1.48;0.7;1.03;0.3;0.21;11.6;1.15;jja;182.7;2.98;son;312;0.414;0;0.517;0;0;0.014;4.3;4.11;0.73;0.1;0.86;0.85;0.97;1.19;0.47;0.279;0.15;0.446;0.344;0.21;0.159;0.01;mt;0;0.757;0.053;0.049;0;0.002;0.01;0.128;0;0.001;0;0;0;-13.6;0.034;0
839;30.796;511;523;47;270;80;8.9;137;0.707;0.43;2;2.34;1.65;1.17;1.41;0.42;0.1;16.2;1.27;jja;227.45;3.53;djf;312;0.342;0;0.618;0;0;0.026;3.9;3.46;0.71;0.25;0.83;0.62;1;1.3;0.47;0.613;0.16;0.441;0.356;0.203;0.166;0.007;ss;0;0;0;0;0;0;0;0;1;0;0;0;0;-13.5;0.171;0
876;167.176;559;553;47;275;62;17.5;137;0.836;0.35;2.07;2.27;1.59;1.1;1.45;0.36;0.12;14.75;1.17;jja;215.35;3.36;djf;211;0.666;0;0.293;0;0;0.025;3.02;2.79;0.69;0.15;0.82;0.74;1.01;1.05;0.45;0.666;0.13;0.522;0.287;0.192;0.096;0.006;pi;0;0.292;0;0;0.708;0;0;0;0;0;0;0;0;-14.1;0.01;0
