ID;area_calc;elev_mean;elev_med;elev_std;elev_ran;slope_mean;mvert_dist;mvert_ang;elon_ratio;strm_dens;p_mean;et0_mean;eta_mean;arid_1;arid_2;p_season;frac_snow;hi_prec_fr;hi_prec_du;hi_prec_ti;lo_prec_fr;lo_prec_du;lo_prec_ti;lc_dom;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;lai_max;lai_diff;ndvi_max;ndvi_min;gvf_max;gvf_diff;bedrk_dep;root_dep;soil_poros;soil_condu;soil_tawc;sand_fra;silt_fra;clay_fra;grav_fra;oc_fra;gc_dom;gc_ig_fra;gc_mt_fra;gc_pa_fra;gc_pb_fra;gc_pi_fra;gc_py_fra;gc_sc_fra;gc_sm_fra;gc_ss_fra;gc_su_fra;gc_va_fra;gc_vb_fra;gc_wb_fra;geol_perme;geol_poros;NEXTDOWNID
66;275.93;1319;1252;567;2291;308;25.4;109;0.738;0.75;4.83;2.32;1.07;0.48;0.76;0.47;0.27;9.65;1.14;jja;159.3;2.87;djf;312;0.147;0.121;0.462;0;0;0.092;2.97;2.81;0.69;0.16;0.85;0.77;0.81;0.62;0.47;0.151;0.1;0.419;0.382;0.2;0.135;0.013;mt;0;0.566;0;0;0;0;0.434;0;0;0;0;0;0;-12.2;0.032;77
67;21.621;1963;1937;387;1743;416;8;288;0.659;0.51;3.87;2.1;0.96;0.54;0.72;0.41;0.37;10.2;1.08;jja;160.65;2.88;djf;312;0.041;0.296;0.351;0;0;0.012;2.54;2.46;0.62;0.01;0.78;0.92;0.39;0.53;0.43;0.032;0.08;0.624;0.238;0.138;0.099;0.015;sc;0;0.289;0.337;0;0;0;0.374;0;0;0;0;0;0;-12.2;0.029;71
68;58.28;1855;1848;297;1665;330;10.4;60;0.83;0.58;4.09;2.16;0.99;0.53;0.81;0.44;0.32;9.75;1.1;jja;156.15;2.87;djf;321;0.085;0.146;0.33;0;0;0.007;2.79;2.72;0.68;0.01;0.87;0.99;0.64;0.5;0.44;0.047;0.08;0.557;0.276;0.167;0.12;0.015;mt;0;0.738;0;0;0;0;0.185;0.078;0;0;0;0;0;-12.5;0.033;71
69;109.413;2024;2019;417;2314;417;13.5;226;0.874;0.78;4.07;2.02;0.85;0.5;0.64;0.41;0.42;9.75;1.07;jja;159.1;2.85;djf;321;0.066;0.251;0.27;0.009;0;0.012;2.66;2.62;0.61;-0.02;0.81;1;0.56;0.51;0.42;0.056;0.08;0.652;0.226;0.123;0.109;0.014;mt;0;0.563;0.119;0;0;0;0.318;0;0;0;0;0;0;-12.3;0.026;71
70;111.892;1948;1973;454;2197;415;21.1;52;0.565;0.68;4.38;2.07;0.92;0.47;0.72;0.46;0.34;9.3;1.11;jja;153.55;2.84;djf;321;0.069;0.34;0.219;0.003;0;0.01;2.24;2.19;0.56;-0.01;0.72;0.88;0.48;0.46;0.45;0.049;0.07;0.535;0.291;0.174;0.135;0.015;mt;0;0.506;0;0;0;0;0.467;0.028;0;0;0;0;0;-12.1;0.038;71
71;41.193;1572;1523;347;1553;328;10.2;343;0.711;0.8;4.26;2.29;0.89;0.54;0.83;0.42;0.36;9.5;1.09;jja;156.8;2.84;djf;312;0.148;0.012;0.568;0;0;0.033;3.36;3.19;0.75;0.13;0.92;0.89;0.69;0.66;0.46;0.209;0.11;0.492;0.326;0.182;0.126;0.011;mt;0;0.891;0;0;0;0;0.093;0.016;0;0;0;0;0;-12.8;0.018;74
72;61.761;1923;1948;388;1818;338;13.8;252;0.643;0.9;4.32;2.08;0.85;0.48;0.65;0.42;0.37;9.55;1.09;jja;156.8;2.83;djf;321;0.097;0.134;0.347;0;0;0.024;2.95;2.88;0.67;0.01;0.9;1.03;0.64;0.55;0.42;0.063;0.08;0.621;0.247;0.132;0.105;0.014;mt;0;0.756;0;0;0;0;0.244;0;0;0;0;0;0;-12.4;0.022;74
73;127.442;2365;2437;505;2358;435;16.8;52;0.76;0.61;4.46;1.83;0.8;0.41;0.57;0.47;0.43;9.35;1.11;jja;152.9;2.84;djf;332;0.019;0.512;0.125;0.098;0;0.004;1.31;1.28;0.37;-0.05;0.44;0.65;0.45;0.49;0.41;0.031;0.07;0.687;0.204;0.109;0.118;0.014;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;74
74;322.502;1697;1663;586;2865;349;34.9;39;0.58;0.64;4.6;2.19;0.9;0.48;0.71;0.45;0.33;9.5;1.12;jja;153.55;2.83;djf;312;0.101;0.205;0.414;0.02;0;0.043;2.67;2.53;0.63;0.09;0.77;0.79;0.69;0.63;0.45;0.129;0.1;0.505;0.313;0.182;0.119;0.011;mt;0;0.756;0;0;0;0;0.244;0;0;0;0;0;0;-12.4;0.022;77
75;74.252;1876;1971;474;2286;331;17.7;347;0.55;0.74;4.49;2.07;0.94;0.46;0.62;0.42;0.34;9.6;1.13;jja;159.35;2.8;djf;321;0.083;0.172;0.364;0;0;0.023;2.95;2.84;0.67;0.06;0.85;0.92;0.71;0.55;0.45;0.048;0.09;0.517;0.317;0.166;0.114;0.015;mt;0;0.835;0;0;0;0;0.145;0;0;0;0;0.021;0;-12.6;0.019;77
76;73.179;1750;1822;475;2161;317;14.2;321;0.681;0.62;4.52;2.14;1;0.47;0.65;0.42;0.32;9.6;1.14;jja;160.15;2.81;djf;321;0.124;0.146;0.37;0;0;0.018;3.28;3.2;0.71;0.05;0.9;0.98;0.74;0.57;0.45;0.053;0.09;0.513;0.319;0.169;0.115;0.014;mt;0;0.941;0;0;0;0;0.054;0;0;0;0;0.005;0;-13;0.013;77
77;456.906;1236;1127;561;2277;315;37.4;67;0.645;0.66;4.74;2.33;1.13;0.49;0.73;0.43;0.27;9.25;1.13;jja;159.75;2.81;djf;312;0.16;0.154;0.424;0;0;0.118;2.79;2.64;0.67;0.13;0.82;0.77;1.33;0.67;0.47;0.114;0.1;0.416;0.39;0.194;0.133;0.013;sc;0;0.463;0;0;0;0;0.537;0;0;0;0;0;0;-12.1;0.037;88
78;135.627;2242;2302;434;2220;440;17;299;0.773;0.61;3.98;1.84;0.86;0.46;0.49;0.4;0.45;9.7;1.1;jja;165.35;2.82;djf;332;0.038;0.629;0.146;0.03;0.01;0;1.29;1.26;0.41;-0.03;0.51;0.71;0.55;0.47;0.41;0.031;0.07;0.702;0.193;0.105;0.113;0.015;pa;0;0.179;0.819;0;0;0;0.003;0;0;0;0;0;0;-13.9;0.01;82
79;23.99;2506;2490;343;1665;386;5.3;62;1.034;0.53;3.68;1.71;0.92;0.46;0.47;0.38;0.48;10.6;1.08;jja;168.2;2.92;djf;332;0.004;0.659;0.01;0.086;0;0;0.68;0.68;0.29;-0.05;0.37;0.59;0.47;0.47;0.41;0.03;0.07;0.702;0.192;0.107;0.121;0.015;pa;0;0.16;0.811;0;0;0;0.029;0;0;0;0;0;0;-13.3;0.011;80
80;201.964;2252;2309;504;2537;456;17.8;19;0.903;0.52;3.84;1.84;0.88;0.48;0.52;0.39;0.47;10.1;1.1;jja;166;2.88;djf;332;0.027;0.483;0.136;0.098;0.01;0.001;1.38;1.36;0.4;-0.04;0.49;0.69;0.56;0.48;0.4;0.031;0.07;0.708;0.19;0.102;0.114;0.014;pa;0;0.321;0.668;0;0;0;0.011;0;0;0;0;0;0;-13.6;0.011;82
81;129.41;2050;2059;433;2437;361;15.8;46;0.813;0.64;4.22;1.96;0.83;0.46;0.57;0.41;0.43;9.4;1.09;jja;159.95;2.79;djf;321;0.092;0.228;0.214;0.032;0;0.007;2.4;2.36;0.58;-0.03;0.79;0.98;0.62;0.46;0.44;0.033;0.07;0.528;0.314;0.158;0.126;0.016;mt;0;0.591;0.039;0;0;0;0.371;0;0;0;0;0;0;-12.2;0.029;82
82;120.831;1813;1834;570;2637;475;16.4;328;0.756;0.73;4.05;2.05;0.87;0.51;0.61;0.4;0.4;9.65;1.1;jja;163.3;2.8;djf;312;0.06;0.301;0.384;0.012;0.005;0.017;2.61;2.53;0.6;0.03;0.74;0.85;0.52;0.58;0.42;0.032;0.09;0.619;0.246;0.134;0.114;0.012;pa;0;0.25;0.651;0;0;0;0.099;0;0;0;0;0;0;-12.8;0.015;84
83;15.924;2064;2074;277;1305;336;4.7;106;0.956;0.73;4.34;1.96;0.9;0.45;0.55;0.42;0.35;9.55;1.12;jja;160.35;2.79;djf;321;0.105;0.214;0.076;0;0;0;2.47;2.47;0.62;-0.04;0.89;1.11;0.48;0.39;0.46;0.03;0.06;0.46;0.367;0.174;0.12;0.02;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;84
84;69.187;1412;1436;545;2056;323;9.9;49;0.947;0.95;4.33;2.28;0.93;0.53;0.73;0.42;0.34;9.45;1.12;jja;160.75;2.79;djf;312;0.202;0.027;0.425;0;0;0.059;3.47;3.33;0.73;0.08;0.94;0.96;0.69;0.64;0.46;0.065;0.1;0.495;0.324;0.181;0.117;0.013;mt;0;0.865;0;0;0;0;0.125;0;0;0;0;0.01;0;-12.7;0.017;87
85;140.617;1960;1941;399;2002;354;12.1;301;1.105;0.72;4.31;2;0.9;0.46;0.56;0.41;0.39;8.95;1.13;jja;162.05;2.78;djf;321;0.08;0.252;0.278;0.021;0.013;0.008;2.26;2.2;0.58;-0.01;0.76;0.92;0.63;0.57;0.43;0.04;0.09;0.593;0.262;0.145;0.117;0.013;mt;0;0.586;0.266;0;0;0;0.148;0;0;0;0;0;0;-12.6;0.017;86
86;57.032;1643;1661;463;2171;367;13.3;314;0.642;0.92;4.27;2.16;0.93;0.51;0.67;0.41;0.36;9.15;1.12;jja;162.35;2.81;djf;312;0.138;0.104;0.463;0;0;0.017;3.3;3.2;0.72;0.05;0.88;0.95;0.56;0.72;0.45;0.053;0.1;0.554;0.282;0.164;0.113;0.011;mt;0;0.506;0.088;0;0;0;0.407;0;0;0;0;0;0;-12.2;0.03;87
87;200.551;1489;1569;526;1999;299;16.2;29;0.987;0.83;4.57;2.22;1.09;0.49;0.67;0.43;0.29;9.5;1.13;jja;162.95;2.82;djf;312;0.192;0.038;0.396;0;0;0.036;3.35;3.23;0.73;0.08;0.93;0.96;0.85;0.69;0.46;0.087;0.11;0.505;0.315;0.18;0.121;0.012;mt;0;0.99;0;0;0;0;0.001;0;0;0;0;0.008;0;-13.9;0.011;88
88;181.298;1169;1160;467;1879;287;16.8;316;0.904;0.76;4.82;2.34;1.19;0.49;0.71;0.43;0.25;9.05;1.15;jja;160.65;2.78;djf;312;0.286;0.041;0.435;0;0;0.06;3.3;3.12;0.74;0.12;0.92;0.88;1.15;0.75;0.46;0.07;0.11;0.474;0.345;0.181;0.124;0.01;mt;0;0.553;0;0;0;0;0.447;0;0;0;0;0;0;-12.1;0.032;96
89;14.913;1510;1477;262;1314;402;5.2;59;0.833;0.98;5.04;2.24;1.44;0.44;0.64;0.42;0.24;8.9;1.16;jja;156.1;2.78;djf;312;0;0.208;0.483;0;0;0;2.56;2.42;0.61;0.06;0.71;0.77;0.29;0.36;0.48;0.107;0.06;0.37;0.44;0.19;0.142;0.021;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;91
90;12.814;1363;1300;295;1158;306;3.9;152;1.04;1;5.04;2.26;1.45;0.45;0.63;0.42;0.24;8.9;1.16;jja;156.15;2.78;djf;312;0.11;0.067;0.659;0;0;0;3.06;2.8;0.68;0.15;0.79;0.72;0.48;0.31;0.47;0.051;0.05;0.37;0.44;0.19;0.155;0.021;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;91
91;244.41;1215;1214;248;1492;332;24.6;180;0.716;0.94;5.15;2.34;1.42;0.45;0.66;0.42;0.24;8.45;1.19;jja;156.1;2.75;djf;312;0.045;0.02;0.809;0;0.001;0.004;4.03;3.79;0.75;0.16;0.84;0.76;0.62;0.47;0.48;0.081;0.07;0.364;0.419;0.217;0.134;0.018;sc;0;0;0;0;0;0;0.905;0.095;0;0;0;0;0;-11.8;0.072;96
92;9.736;1108;1072;200;909;262;3.8;85;0.935;1.16;4.9;2.38;1.23;0.49;0.73;0.42;0.25;8.75;1.17;jja;159.55;2.77;djf;312;0.287;0;0.494;0;0;0.09;3.86;3.7;0.78;0.1;0.97;0.96;0.56;0.66;0.48;0.115;0.11;0.447;0.353;0.2;0.13;0.012;vb;0;0.442;0;0;0;0;0.094;0;0;0;0;0.464;0;-12.5;0.052;96
93;82.052;1387;1394;381;1744;301;15.5;338;0.658;1.17;4.73;2.21;1.09;0.47;0.66;0.42;0.3;9.35;1.17;jja;162.6;2.8;djf;312;0.145;0.018;0.469;0;0;0;3.38;3.27;0.73;0.06;0.89;0.95;0.72;0.65;0.45;0.078;0.1;0.515;0.312;0.173;0.123;0.011;mt;0;0.857;0;0;0;0;0;0;0;0;0.026;0.116;0;-13.3;0.021;95
94;133.855;1550;1555;397;1790;318;19.4;30;0.671;0.83;4.67;2.16;1.05;0.46;0.63;0.42;0.32;9.5;1.14;jja;162.85;2.77;djf;321;0.095;0.047;0.425;0;0;0.003;3.09;2.99;0.7;0.04;0.87;0.95;0.71;0.64;0.45;0.054;0.1;0.531;0.301;0.168;0.114;0.012;mt;0;0.993;0;0;0;0;0;0;0;0;0;0.007;0;-14;0.011;95
95;105.316;993;926;283;1409;233;16.1;302;0.717;0.98;4.96;2.37;1.28;0.48;0.72;0.41;0.24;8.1;1.15;jja;158.1;2.76;djf;231;0.366;0.003;0.475;0;0;0.065;3.61;3.46;0.77;0.1;0.97;0.97;0.83;0.71;0.47;0.067;0.11;0.434;0.368;0.198;0.136;0.01;sc;0;0.388;0;0;0;0;0.4;0;0;0;0.117;0.095;0;-12.2;0.047;96
96;200.883;964;913;412;1809;242;22.8;11;0.7;0.91;4.94;2.35;1.29;0.48;0.71;0.43;0.24;8.5;1.17;jja;158.3;2.76;djf;313;0.273;0.02;0.485;0;0.002;0.092;3.47;3.28;0.75;0.14;0.91;0.85;1.47;0.79;0.46;0.075;0.12;0.457;0.365;0.178;0.118;0.01;sc;0;0.347;0;0;0;0;0.566;0.083;0;0;0;0.004;0;-12;0.054;710
97;21.213;1083;1067;300;1162;244;6;353;0.868;0.76;5.08;2.36;1.4;0.46;0.7;0.41;0.21;8.05;1.16;jja;155.7;2.75;djf;231;0.268;0.006;0.474;0;0;0.069;3.8;3.67;0.78;0.08;0.94;0.97;0.81;0.64;0.46;0.053;0.1;0.451;0.356;0.193;0.137;0.011;sc;0;0.318;0;0;0;0;0.524;0;0;0;0.028;0.129;0;-12.1;0.049;98
98;72.653;1052;984;303;1684;266;12.6;304;0.763;0.79;5.11;2.31;1.36;0.45;0.68;0.4;0.22;8;1.17;jja;155.85;2.73;djf;312;0.212;0.04;0.532;0;0.009;0.043;3.78;3.61;0.76;0.12;0.89;0.86;0.79;0.52;0.48;0.07;0.09;0.406;0.398;0.196;0.14;0.015;sc;0;0.239;0;0;0;0;0.614;0.024;0;0;0.001;0.121;0;-12;0.055;710
99;34.09;1240;1188;379;1771;466;10.7;288;0.617;0.84;5.36;2.29;1.56;0.43;0.64;0.39;0.21;8.6;1.19;jja;153.65;2.7;djf;313;0.001;0.243;0.612;0;0;0.006;3.56;3.43;0.7;0.09;0.8;0.81;0.57;0.43;0.48;0.035;0.07;0.372;0.417;0.211;0.15;0.018;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;710
100;6.211;884;832;223;939;254;3.4;30;0.836;0.58;5.35;2.38;1.6;0.44;0.69;0.42;0.2;8.3;1.19;jja;154.55;2.74;djf;312;0.174;0;0.64;0;0.04;0.147;4.31;4.13;0.79;0.11;0.91;0.89;0.64;0.37;0.48;0.04;0.06;0.37;0.44;0.19;0.139;0.021;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;710
101;3.972;873;856;115;588;205;2.3;236;0.99;0.28;4.97;2.36;1.72;0.47;0.67;0.38;0.18;8.65;1.2;jja;159.55;2.77;djf;231;0.521;0;0.43;0;0;0;4.7;4.62;0.79;0.1;0.92;0.91;1;0.3;0.47;0.062;0.05;0.37;0.44;0.19;0.16;0.021;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;102
102;33.414;915;857;291;1465;265;8.9;234;0.736;0.89;5.18;2.34;1.64;0.45;0.67;0.39;0.2;8.65;1.21;jja;156.4;2.72;djf;313;0.337;0.052;0.452;0;0;0.031;4.14;4.03;0.77;0.08;0.92;0.94;1;0.78;0.48;0.041;0.12;0.384;0.379;0.237;0.111;0.011;sc;0;0;0;0;0;0;0.766;0.233;0;0;0;0;0;-11.9;0.09;710
103;153.221;1407;1434;337;1542;295;16.5;355;0.845;0.82;4.75;2.19;1.09;0.46;0.65;0.4;0.3;9.1;1.12;jja;161.85;2.75;djf;321;0.143;0.003;0.38;0;0;0.046;3.17;3.08;0.73;0.04;0.95;1.04;0.66;0.65;0.45;0.043;0.1;0.534;0.298;0.169;0.111;0.011;mt;0;0.69;0;0;0;0;0.104;0;0;0;0.125;0.082;0;-12.6;0.032;106
104;77.55;1469;1488;308;1517;317;16.4;11;0.605;0.87;4.73;2.19;1.11;0.46;0.65;0.41;0.29;9.2;1.13;jja;162.7;2.78;djf;321;0.153;0.011;0.367;0;0;0.014;3.32;3.25;0.73;0.02;0.91;1.01;0.7;0.64;0.44;0.049;0.1;0.539;0.296;0.165;0.114;0.012;mt;0;0.615;0;0;0;0;0.168;0;0;0;0.079;0.138;0;-12.5;0.036;105
105;70.063;1033;936;310;1603;227;11.9;19;0.794;0.87;5.07;2.29;1.29;0.45;0.67;0.39;0.25;8.25;1.15;jja;156.35;2.74;djf;312;0.264;0.054;0.505;0;0.004;0.07;3.72;3.59;0.74;0.08;0.9;0.93;0.86;0.59;0.48;0.075;0.1;0.425;0.374;0.201;0.133;0.013;sc;0;0.427;0;0;0;0;0.449;0;0;0;0.056;0.068;0;-12.1;0.042;106
106;32.483;927;801;284;1329;182;7.8;20;0.821;0.74;5.09;2.34;1.27;0.46;0.7;0.39;0.27;8.15;1.16;jja;156.75;2.74;djf;312;0.328;0;0.386;0;0;0.107;3.85;3.75;0.78;0.05;0.96;1.02;0.89;0.82;0.47;0.096;0.13;0.439;0.346;0.214;0.122;0.008;mt;0;0.573;0;0;0;0;0.184;0;0;0;0.02;0.223;0;-12.4;0.039;108
107;167.41;1228;1193;316;1437;285;18.1;300;0.806;0.8;5.07;2.23;1.21;0.44;0.66;0.39;0.29;7.95;1.12;jja;157.1;2.76;djf;321;0.156;0.011;0.47;0;0;0.031;3.99;3.9;0.77;0.04;0.93;1;0.72;0.61;0.46;0.065;0.1;0.489;0.33;0.181;0.119;0.013;sc;0;0.216;0;0;0;0;0.648;0;0;0;0.045;0.091;0;-12;0.053;108
108;188.195;1007;982;269;1267;276;18.1;355;0.857;0.89;5.4;2.29;1.48;0.42;0.65;0.38;0.25;8.75;1.22;jja;153.65;2.68;djf;313;0.141;0.009;0.718;0;0;0.043;4.49;4.3;0.79;0.13;0.91;0.86;0.94;0.56;0.48;0.044;0.09;0.378;0.404;0.218;0.129;0.015;sc;0;0;0;0;0;0;0.969;0.027;0;0;0;0.003;0;-11.8;0.064;723
109;47.327;1135;1076;330;1612;376;8.1;39;0.957;0.79;5.4;2.26;1.53;0.42;0.64;0.38;0.23;8.9;1.21;NA;153.7;2.69;djf;313;0.085;0.148;0.6;0;0;0;3.91;3.78;0.72;0.09;0.82;0.82;0.56;0.35;0.49;0.037;0.06;0.357;0.421;0.222;0.133;0.02;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;110
110;62.442;941;876;276;1270;254;10.2;35;0.874;0.71;5.24;2.33;1.61;0.44;0.66;0.38;0.21;9;1.21;jja;155.7;2.7;djf;313;0.251;0.001;0.475;0;0.016;0.034;4.11;3.99;0.78;0.07;0.93;0.95;0.71;0.47;0.48;0.039;0.07;0.374;0.406;0.22;0.143;0.017;sc;0;0;0;0;0;0;0.733;0.267;0;0;0;0;0;-11.9;0.095;723
111;206.6;2042;2054;486;2552;360;19.4;20;0.835;0.75;4.29;1.94;0.83;0.45;0.52;0.41;0.44;9.05;1.12;jja;160.1;2.74;djf;312;0.057;0.388;0.273;0.038;0.001;0.015;1.87;1.82;0.52;0;0.67;0.82;0.65;0.53;0.42;0.039;0.08;0.653;0.223;0.124;0.099;0.014;pa;0;0.407;0.519;0;0;0;0.061;0;0;0;0;0.012;0;-13;0.014;117
112;20.971;2748;2761;298;1647;322;6.1;283;0.846;0.06;4.14;1.62;0.36;0.39;0.38;0.39;0.52;9.25;1.09;jja;162.2;2.81;djf;335;0;0.474;0;0.526;0;0;0.04;0.04;0.04;-0.11;0.01;0.14;0.67;0.37;0.42;0.03;0.05;0.693;0.198;0.109;0.152;0.016;pa;0;0.03;0.97;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;113
113;59.911;2134;2197;485;2360;433;13.7;352;0.637;0.89;4.27;1.88;0.7;0.44;0.5;0.4;0.46;8.9;1.1;jja;159.95;2.77;djf;332;0.017;0.566;0.222;0.056;0;0;1.52;1.49;0.45;-0.02;0.57;0.75;0.58;0.52;0.4;0.03;0.08;0.692;0.199;0.109;0.1;0.013;pa;0;0.19;0.81;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;117
114;40.624;2170;2267;531;2429;456;14.6;329;0.492;0.64;4.31;1.86;0.73;0.43;0.48;0.4;0.44;8.65;1.1;jja;159.9;2.78;djf;332;0.001;0.464;0.224;0.118;0;0;1.65;1.62;0.43;-0.01;0.51;0.66;0.54;0.49;0.41;0.03;0.07;0.654;0.223;0.123;0.13;0.013;pa;0;0.233;0.767;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;117
115;45.688;2063;2100;485;2316;461;12.3;340;0.622;1;4.37;1.91;0.85;0.44;0.51;0.4;0.41;8.85;1.11;jja;159.8;2.77;djf;321;0.037;0.403;0.25;0.065;0;0;1.9;1.88;0.51;-0.02;0.64;0.83;0.58;0.51;0.4;0.03;0.07;0.7;0.194;0.106;0.11;0.013;mt;0;0.579;0.421;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;117
116;31.623;1651;1683;282;1458;315;8.9;108;0.713;1.06;4.56;2.12;1.04;0.46;0.62;0.41;0.33;9.45;1.11;jja;164.6;2.78;djf;321;0.062;0.023;0.41;0;0;0.009;2.76;2.65;0.7;0.05;0.91;0.99;0.65;0.63;0.46;0.038;0.1;0.513;0.311;0.176;0.113;0.012;mt;0;0.95;0;0;0;0;0.001;0;0;0;0;0.049;0;-13.6;0.014;117
117;185.339;1553;1499;541;2198;322;20.7;69;0.744;0.94;4.48;2.11;0.96;0.47;0.62;0.4;0.36;9.1;1.11;jja;161.45;2.77;djf;312;0.173;0.156;0.363;0.003;0.002;0.032;3.11;3.02;0.68;0.04;0.89;0.97;0.78;0.61;0.45;0.054;0.1;0.543;0.289;0.168;0.11;0.012;mt;0;0.935;0.012;0;0;0;0.042;0;0;0;0;0.011;0;-13.1;0.013;122
118;74.123;1900;1926;457;1994;482;14.7;338;0.659;0.79;4.44;1.98;0.9;0.45;0.53;0.4;0.4;8.9;1.11;jja;159.05;2.75;djf;321;0.061;0.353;0.259;0;0.004;0;2.57;2.53;0.6;-0.01;0.78;0.95;0.55;0.53;0.42;0.031;0.08;0.648;0.228;0.124;0.113;0.013;mt;0;0.73;0.27;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;122
119;11.352;1721;1763;318;1566;334;6.7;149;0.57;0.71;4.58;2.09;1.02;0.46;0.58;0.4;0.32;9.5;1.1;jja;163.45;2.78;djf;321;0.035;0.022;0.327;0;0;0.019;2.97;2.88;0.71;0.04;0.97;1.07;0.55;0.62;0.47;0.038;0.1;0.491;0.322;0.187;0.103;0.014;mt;0;0.854;0;0;0;0;0.001;0;0;0;0;0.145;0;-13.3;0.021;122
120;127.38;1972;2007;523;2652;419;19.7;338;0.647;0.76;4.48;1.95;0.87;0.44;0.51;0.41;0.41;8.9;1.09;jja;157.35;2.75;djf;321;0.055;0.329;0.255;0.041;0.02;0.001;2.36;2.32;0.52;-0.02;0.64;0.8;0.56;0.54;0.42;0.032;0.08;0.628;0.239;0.133;0.112;0.013;mt;0;0.579;0.414;0;0;0;0.007;0;0;0;0;0;0;-13.7;0.01;122
121;88.842;2046;2066;638;2771;433;18.1;20;0.588;0.7;4.55;1.9;0.89;0.42;0.48;0.41;0.4;8.65;1.09;jja;156.55;2.74;djf;321;0.033;0.316;0.196;0.102;0.034;0.015;2.11;2.09;0.46;-0.05;0.56;0.75;0.55;0.5;0.42;0.031;0.08;0.637;0.235;0.128;0.137;0.013;mt;0;0.991;0;0;0;0;0.009;0;0;0;0;0;0;-13.7;0.01;122
122;274.642;1285;1231;434;2144;286;28.8;80;0.649;0.89;4.61;2.18;1.06;0.47;0.66;0.4;0.3;9.4;1.11;jja;161.45;2.76;djf;312;0.234;0.018;0.418;0;0.017;0.057;3.77;3.64;0.75;0.08;0.95;0.98;1.19;0.72;0.47;0.041;0.12;0.467;0.331;0.202;0.109;0.019;mt;0;0.899;0;0;0;0;0.062;0;0;0;0;0.023;0.016;-12.9;0.018;129
123;61.451;2207;2235;555;2409;408;9.4;34;0.942;0.79;4.5;1.84;0.77;0.41;0.44;0.43;0.47;9.15;1.07;jja;157.65;2.76;djf;321;0.028;0.368;0.116;0.126;0;0;1.8;1.79;0.42;-0.06;0.55;0.77;0.62;0.51;0.41;0.043;0.07;0.684;0.206;0.11;0.117;0.013;mt;0;0.902;0;0;0;0;0.098;0;0;0;0;0;0;-12.8;0.015;124
124;101.415;1730;1742;506;2548;421;12.8;348;0.885;0.83;4.54;2.01;0.92;0.44;0.53;0.41;0.36;8.5;1.08;jja;156.8;2.73;djf;321;0.057;0.112;0.331;0.008;0;0.009;3.54;3.48;0.68;0.02;0.83;0.95;0.56;0.63;0.44;0.036;0.1;0.547;0.29;0.163;0.125;0.011;mt;0;0.986;0;0;0;0;0.014;0;0;0;0;0;0;-13.5;0.011;129
125;96.039;1980;1982;466;2176;371;14.1;353;0.783;0.9;4.3;1.91;0.85;0.44;0.47;0.42;0.41;9.75;1.07;jja;159.75;2.78;djf;321;0.076;0.252;0.208;0.028;0;0.003;2.45;2.4;0.56;-0.02;0.73;0.9;0.69;0.5;0.41;0.03;0.07;0.664;0.219;0.117;0.125;0.013;mt;0;0.803;0.126;0;0;0;0.071;0;0;0;0;0;0;-12.9;0.014;126
126;145.581;1785;1776;457;2155;382;21;32;0.648;0.91;4.39;1.99;0.9;0.45;0.51;0.41;0.36;9.05;1.07;jja;157.65;2.74;djf;321;0.098;0.117;0.276;0.003;0;0.013;3.28;3.22;0.67;0.01;0.85;0.98;0.66;0.61;0.43;0.031;0.09;0.586;0.265;0.149;0.11;0.012;mt;0;0.81;0;0;0;0;0.19;0;0;0;0;0;0;-12.5;0.02;129
127;57.305;2099;2131;377;1957;421;9.7;60;0.884;0.55;4.1;1.86;0.91;0.45;0.43;0.42;0.39;9.95;1.06;jja;162.05;2.83;djf;321;0.027;0.312;0.056;0.016;0.007;0.001;2.04;2.04;0.53;-0.07;0.74;1.01;0.48;0.51;0.44;0.03;0.08;0.632;0.234;0.135;0.087;0.016;pa;0;0.412;0.578;0;0;0;0.01;0;0;0;0;0;0;-13.6;0.011;128
128;165.539;1818;1860;468;2368;389;16.5;318;0.882;0.76;4.07;1.97;0.9;0.48;0.48;0.41;0.39;10.3;1.07;jja;164.2;2.84;djf;312;0.036;0.255;0.314;0.007;0;0.032;2.59;2.52;0.59;0.02;0.73;0.85;0.65;0.55;0.43;0.032;0.08;0.604;0.255;0.141;0.12;0.013;pa;0;0.261;0.688;0;0;0;0.051;0;0;0;0;0;0;-13.1;0.013;129
